file,frame,backend,noise_sigma,roi_size,n_gt_daughters,n_pred_daughters,mother_precision,mother_recall,mother_f1,mother_accuracy,mother_iou,daughter_precision,daughter_recall,daughter_f1,daughter_accuracy,daughter_iou,combined_precision,combined_recall,combined_f1,combined_accuracy,combined_iou,daughter_obj_precision,daughter_obj_recall,daughter_obj_f1,daughter_obj_accuracy,tp_objects,fp_objects,fn_objects
Experiment-1338.czi,248,cellpose,0.0,full,4,0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.7853139960574486,0.0,0.9306130124106807,1.0,0.9640596084542711,0.974021402421853,0.9306130124106807,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,330,watershed,0.0,full,4,0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.7823570825119684,0.0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,330,active_contour,0.0,full,4,0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.7823570825119684,0.0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.0,0,0,4
Experiment-1338.czi,330,stardist,0.0,full,4,4,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.9545392398140552,0.9033447628905997,0.9282366627887652,0.9696001126443256,0.8660836124550304,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.75,0.75,0.75,0.6,3,1,1
Experiment-1338.czi,330,cellpose,0.0,full,4,0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.7823570825119684,0.0,0.9334798923549256,0.9998376096135109,0.9655199451141823,0.9752323289214306,0.9333383863266003,0.0,0.0,0.0,0.0,0,0,4
Experiment-1339.czi,0,watershed,0.0,full,4,0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.7444556451612904,0.0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.0,0,0,4
Experiment-1339.czi,0,active_contour,0.0,full,4,0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.7444556451612904,0.0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.0,0,0,4
Experiment-1339.czi,0,stardist,0.0,full,4,3,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.9351716232567026,0.9343386142393587,0.9347549331635902,0.9666688345473465,0.877502240812668,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,1.0,0.75,0.8571428571428571,0.75,3,0,1
Experiment-1339.czi,0,cellpose,0.0,full,4,0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.7444556451612904,0.0,0.9312286040319513,1.0,0.96438982116127,0.9706035379812695,0.9312286040319513,0.0,0.0,0.0,0.0,0,0,4
Experiment-1339.czi,85,watershed,0.0,full,1,0,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.0,0.0,0.0,0.8634722944849116,0.0,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.0,0.0,0.0,0.0,0,0,1
Experiment-1339.czi,85,active_contour,0.0,full,1,0,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.0,0.0,0.0,0.8634722944849116,0.0,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.0,0.0,0.0,0.0,0,0,1
Experiment-1339.czi,85,stardist,0.0,full,1,5,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.40989602382569623,0.9342622365130404,0.5697995351539803,0.8073946409989594,0.39840536285612715,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.2,1.0,0.33333333333333337,0.2,1,4,0
Experiment-1339.czi,85,cellpose,0.0,full,1,4,0.931998474446987,1.0,0.9648024952129024,0.9710100156087409,0.931998474446987,0.4445209105346744,1.0,0.6154579103602448,0.8293932101977107,0.4445209105346744,0.9303308333650588,1.0,0.963908172925213,0.9702458376690947,0.9303308333650588,0.25,1.0,0.4,0.25,1,3,0
Experiment-1339.czi,170,watershed,0.0,full,5,0,0.924396782841823,1.0,0.9607132906101977,0.9679045265348595,0.924396782841823,0.0,0.0,0.0,0.7286192767950052,0.0,0.9253542703944849,1.0,0.9612301326808697,0.968311004162331,0.9253542703944849,0.0,0.0,0.0,0.0,0,0,5
Experiment-1339.czi,170,active_contour,0.0,full,5,0,0.924396782841823,1.0,0.9607132906101977,0.9679045265348595,0.924396782841823,0.0,0.0,0.0,0.7286192767950052,0.0,0.9253542703944849,1.0,0.9612301326808697,0.968311004162331,0.9253542703944849,0.0,0.0,0.0,0.0,0,0,5
Experiment-1339.czi,170,stardist,0.0,full,5,4,0.924396782841823,1.0,0.9607132906101977,0.9679045265348595,0.924396782841823,0.8256764597288887,0.9378707087652028,0.8782047685834503,0.9294029656607701,0.7828565713142629,0.9252125296775676,1.0,0.9611536548980606,0.9682459677419355,0.9252125296775676,0.5,0.4,0.4444444444444445,0.2857142857142857,2,2,3
Experiment-1339.czi,170,cellpose,0.0,full,5,5,0.924396782841823,1.0,0.9607132906101977,0.9679045265348595,0.924396782841823,0.855787476280835,0.9997603498891618,0.9221884498480243,0.9542143600416233,0.8556119571347998,0.9242922723794951,1.0,0.9606568457883541,0.9678232310093653,0.9242922723794951,1.0,1.0,1.0,1.0,5,0,0
Experiment-1339.czi,255,watershed,0.0,full,5,0,0.9340511440107672,1.0,0.965901183020181,0.972115634755463,0.9340511440107672,0.0,0.0,0.0,0.7102302289281998,0.0,0.9344741395885406,1.0,0.9661273009183795,0.9722944849115505,0.9344741395885406,0.0,0.0,0.0,0.0,0,0,5
Experiment-1339.czi,255,active_contour,0.0,full,5,0,0.9340511440107672,1.0,0.965901183020181,0.972115634755463,0.9340511440107672,0.0,0.0,0.0,0.7102302289281998,0.0,0.9344741395885406,1.0,0.9661273009183795,0.9722944849115505,0.9344741395885406,0.0,0.0,0.0,0.0,0,0,5
Experiment-1339.czi,255,stardist,0.0,full,5,3,0.9340511440107672,1.0,0.965901183020181,0.972115634755463,0.9340511440107672,0.826823555047121,0.8516440354617888,0.8390502777854557,0.9053232310093653,0.7227274891671825,0.9344741395885406,1.0,0.9661273009183795,0.9722944849115505,0.9344741395885406,0.6666666666666666,0.4,0.5,0.3333333333333333,2,1,3
Experiment-1339.czi,255,cellpose,0.0,full,5,4,0.9340511440107672,1.0,0.965901183020181,0.972115634755463,0.9340511440107672,0.8397013614404919,0.9655481988553474,0.8982382878768106,0.936605749219563,0.8152745534656749,0.9344022763102242,1.0,0.9660888924226764,0.9722619667013528,0.9344022763102242,1.0,0.8,0.888888888888889,0.8,4,0,1
Experiment-1339.czi,340,watershed,0.0,full,4,2,1.0,0.2839094650205761,0.44225776467194455,0.7170753121748179,0.2839094650205761,1.0,0.041292230690478895,0.07930959143543806,0.725936524453694,0.041292230690478895,1.0,0.2841741420459222,0.44257882594206616,0.7171566077003122,0.2841741420459222,0.0,0.0,0.0,0.0,0,2,4
Experiment-1339.czi,340,active_contour,0.0,full,4,4,1.0,0.2839094650205761,0.44225776467194455,0.7170753121748179,0.2839094650205761,1.0,0.048003640086452054,0.09160968197112776,0.727855098855359,0.048003640086452054,1.0,0.28672537239733353,0.4456667732651103,0.7181646722164412,0.28672537239733353,0.0,0.0,0.0,0.0,0,4,4
Experiment-1339.czi,340,stardist,0.0,full,4,0,1.0,0.2839094650205761,0.44225776467194455,0.7170753121748179,0.2839094650205761,0.0,0.0,0.0,0.7141324141519251,0.0,1.0,0.28388609990947244,0.44222941572385494,0.7170427939646202,0.28388609990947244,0.0,0.0,0.0,0.0,0,0,4
Experiment-1339.czi,340,cellpose,0.0,full,4,0,1.0,0.2839094650205761,0.44225776467194455,0.7170753121748179,0.2839094650205761,0.0,0.0,0.0,0.7141324141519251,0.0,1.0,0.28388609990947244,0.44222941572385494,0.7170427939646202,0.28388609990947244,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,0,watershed,0.0,full,4,7,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,0.9982425307557118,0.28180815876515986,0.4395339839215855,0.8105527784236224,0.2816684114827263,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,0.14285714285714285,0.25,0.18181818181818182,0.1,1,6,3
Experiment-1340.czi,0,active_contour,0.0,full,4,6,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,0.8910300527643955,0.21411245865490627,0.34525978932396995,0.7859364101371774,0.20864893902766585,0.9471724458924832,0.9998362266622994,0.9727920965621639,0.9801499651243897,0.9470255177227953,0.16666666666666666,0.25,0.2,0.1111111111111111,1,5,3
Experiment-1340.czi,0,stardist,0.0,full,4,3,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,0.9593287827076223,0.9297133406835723,0.9442889137737963,0.9710823064403628,0.8944577035269159,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,1.0,0.75,0.8571428571428571,0.75,3,0,1
Experiment-1340.czi,0,cellpose,0.0,full,4,4,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,0.8784327020874704,0.9998346196251379,0.9352102508572461,0.9634823296907696,0.8783050847457627,0.9471703968038478,0.9997952833278743,0.9727716362912061,0.9801354336200884,0.9469867369890639,1.0,1.0,1.0,1.0,4,0,0
Experiment-1340.czi,91,watershed,0.0,full,4,0,0.0,0.0,0.0,0.6639153685189491,0.0,0.0,0.0,0.0,0.7489682631946059,0.0,0.0,0.0,0.0,0.6636392699372239,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,91,active_contour,0.0,full,4,0,0.0,0.0,0.0,0.6639153685189491,0.0,0.0,0.0,0.0,0.7489682631946059,0.0,0.0,0.0,0.0,0.6636392699372239,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,91,stardist,0.0,full,4,0,0.0,0.0,0.0,0.6639153685189491,0.0,0.0,0.0,0.0,0.7489682631946059,0.0,0.0,0.0,0.0,0.6636392699372239,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,91,cellpose,0.0,full,4,0,0.0,0.0,0.0,0.6639153685189491,0.0,0.0,0.0,0.0,0.7489682631946059,0.0,0.0,0.0,0.0,0.6636392699372239,0.0,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,182,watershed,0.0,full,3,0,0.9427226363279717,0.9999167776298269,0.9704777674568879,0.9787549407114624,0.9426486740938333,0.0,0.0,0.0,0.8542490118577075,0.0,0.9443311102393095,0.9999169193702488,0.9713294191231362,0.9793507323878168,0.9442570218107642,0.0,0.0,0.0,0.0,0,0,3
Experiment-1340.czi,182,active_contour,0.0,full,3,0,0.9427226363279717,0.9999167776298269,0.9704777674568879,0.9787549407114624,0.9426486740938333,0.0,0.0,0.0,0.8542490118577075,0.0,0.9443311102393095,0.9999169193702488,0.9713294191231362,0.9793507323878168,0.9442570218107642,0.0,0.0,0.0,0.0,0,0,3
Experiment-1340.czi,182,stardist,0.0,full,3,3,0.9427226363279717,0.9999167776298269,0.9704777674568879,0.9787549407114624,0.9426486740938333,0.4444748808415055,0.8088733798604187,0.5737015168122194,0.8247936526389211,0.4022310361923649,0.9443311102393095,0.9999169193702488,0.9713294191231362,0.9793507323878168,0.9442570218107642,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,2,1,1
Experiment-1340.czi,182,cellpose,0.0,full,3,3,0.9427226363279717,0.9999167776298269,0.9704777674568879,0.9787549407114624,0.9426486740938333,0.46988685372165,0.9233300099700897,0.6228185211338647,0.8370001162520344,0.45224142982713156,0.939026293204338,0.9999169193702488,0.9685155008348925,0.977258195768426,0.9389530347948197,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,2,1,1
Experiment-1340.czi,272,watershed,0.0,full,4,2,0.9393117010816125,1.0,0.9687062688867706,0.9775778888630551,0.9393117010816125,1.0,0.01846421201259911,0.036258931427962035,0.7373575912578471,0.01846421201259911,0.9400196656833825,1.0,0.9690826153066395,0.9778394559404789,0.9400196656833825,0.0,0.0,0.0,0.0,0,2,4
Experiment-1340.czi,272,active_contour,0.0,full,4,8,0.9393117010816125,1.0,0.9687062688867706,0.9775778888630551,0.9393117010816125,0.7785383086774122,0.19148473987183665,0.3073704397855555,0.76907986514764,0.18159344903950148,0.9400196656833825,1.0,0.9690826153066395,0.9778394559404789,0.9400196656833825,0.0,0.0,0.0,0.0,0,8,4
Experiment-1340.czi,272,stardist,0.0,full,4,2,0.9393117010816125,1.0,0.9687062688867706,0.9775778888630551,0.9393117010816125,0.994238683127572,0.6560225915064625,0.7904724512498364,0.9069402464543129,0.6535381951958451,0.9400196656833825,1.0,0.9690826153066395,0.9778394559404789,0.9400196656833825,1.0,0.5,0.6666666666666666,0.5,2,0,2
Experiment-1340.czi,272,cellpose,0.0,full,4,3,0.9393117010816125,1.0,0.9687062688867706,0.9775778888630551,0.9393117010816125,0.8614416022209003,0.9436841533615727,0.9006893692012647,0.9443152755173215,0.8193219859493611,0.9372549019607843,1.0,0.9676113360323887,0.9767495931178796,0.9372549019607843,1.0,0.75,0.8571428571428571,0.75,3,0,1
Experiment-1340.czi,363,watershed,0.0,full,4,0,0.936471609517421,1.0,0.9671937403211346,0.9766042780748663,0.936471609517421,0.0,0.0,0.0,0.7327220413857243,0.0,0.9365110681450499,1.0,0.9672147849298042,0.9766188095791677,0.9365110681450499,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,363,active_contour,0.0,full,4,0,0.936471609517421,1.0,0.9671937403211346,0.9766042780748663,0.936471609517421,0.0,0.0,0.0,0.7327220413857243,0.0,0.9365110681450499,1.0,0.9672147849298042,0.9766188095791677,0.9365110681450499,0.0,0.0,0.0,0.0,0,0,4
Experiment-1340.czi,363,stardist,0.0,full,4,4,0.936471609517421,1.0,0.9671937403211346,0.9766042780748663,0.936471609517421,0.8945490475929078,0.8859892350350677,0.8902485659655832,0.941612415717275,0.8022053756030324,0.9365110681450499,1.0,0.9672147849298042,0.9766188095791677,0.9365110681450499,0.75,0.75,0.75,0.6,3,1,1
Experiment-1340.czi,363,cellpose,0.0,full,4,4,0.936471609517421,1.0,0.9671937403211346,0.9766042780748663,0.936471609517421,0.8785591438945156,0.9998368944707225,0.9352828989192626,0.9630173215531271,0.8784332457606878,0.9351457840819543,1.0,0.9664861342997922,0.9760811439200185,0.9351457840819543,1.0,1.0,1.0,1.0,4,0,0
